-0.409222,2.427488,-1.407641,-0.271448,-1.276356,0.503791,-1.277273,3.046007,-0.675252,-0.027590,-0.189859,0.211670,-1.107581
-0.406676,0.751254,-0.914822,-0.271448,-0.909680,0.337931,-0.145344,1.499984,-0.226550,-0.751082,0.473024,0.458888,-0.933517
-0.410710,-0.446057,-0.906226,-0.271448,-0.368396,-0.320111,-0.475342,0.429329,-0.563077,-1.092889,0.709767,0.458888,-0.574159
-0.103428,-0.446057,0.943278,-0.271448,0.853857,-0.341686,0.454330,-0.431658,1.568257,1.425089,0.709767,-3.089333,0.529184
-0.185782,-0.446057,1.155305,-0.271448,2.739619,-1.756207,0.919166,-1.108487,-0.563077,-0.073165,-1.894415,0.458888,2.233328
-0.213342,-0.446057,1.155305,-0.271448,2.739619,-1.258630,0.784328,-0.935242,-0.563077,-0.073165,-1.894415,-2.458795,0.387406
-0.411413,-0.446057,-1.161232,-0.271448,-0.595386,1.178014,-0.312117,-0.190757,-0.899603,-0.830837,-0.426603,0.450937,-1.078102
-0.355742,-0.446057,-0.483605,-0.271448,-0.167598,-0.645087,-0.085022,-0.021284,-0.675252,-0.620056,1.088558,0.402573,-0.294814
0.542247,-0.446057,0.943278,-0.271448,1.246724,-1.576864,0.890779,-0.920336,1.568257,1.425089,0.709767,0.458888,1.726577
0.344407,-0.446057,0.943278,-0.271448,1.246724,-0.902640,0.997230,-1.004451,1.568257,1.425089,0.709767,0.458888,1.434598
-0.407650,-0.446057,2.024901,-0.271448,0.207809,-0.440123,0.848199,-0.815502,-0.899603,-1.297973,0.188931,0.293066,0.589545
-0.412002,2.068295,-0.887602,-0.271448,-1.328738,0.147800,-0.933081,1.540666,-0.450901,-0.699811,-0.994788,0.458888,-0.811391
0.327521,-0.446057,0.943278,3.683942,1.857850,0.008910,0.904973,-0.764083,1.568257,1.425089,0.709767,0.277449,0.592352
0.397073,-0.446057,0.943278,-0.271448,0.993543,0.793707,0.954650,-1.103119,1.568257,1.425089,0.709767,0.458888,1.103315
-0.389707,-0.446057,-0.761532,-0.271448,-0.464430,2.778621,0.227235,-0.421498,-0.226550,-0.620056,-0.615998,0.346731,-1.297086
-0.038811,-0.446057,0.943278,-0.271448,1.403871,-3.565824,0.567878,-0.989900,1.568257,1.425089,0.709767,0.059477,-0.878771
0.896607,-0.446057,0.943278,-0.271448,1.063386,-0.417199,0.834005,-0.858403,1.568257,1.425089,0.709767,-3.224962,1.545494
-0.371075,0.511791,-1.081005,-0.271448,0.155426,1.705257,-0.684696,-0.431436,-0.563077,-0.865017,-2.699344,0.396421,-1.434653
-0.224330,-0.446057,1.155305,-0.271448,0.417338,-0.438774,0.901424,-0.645851,-0.563077,-0.073165,-1.894415,-0.002706,-0.189533
0.770284,-0.446057,0.943278,-0.271448,0.495911,0.031834,0.571426,-0.839947,1.568257,1.425089,0.709767,0.330357,-0.037929
-0.407050,-0.446057,2.324317,-0.271448,0.452259,-0.299884,0.954650,-0.876814,-0.675252,1.681444,0.662419,0.394622,0.658328
-0.410701,-0.446057,-1.020836,-0.271448,-1.005714,-0.414502,-0.695341,1.849623,-0.787428,-0.363700,0.046885,0.153272,-0.099693
0.716035,-0.446057,0.943278,-0.271448,1.595939,-0.364610,0.567878,-0.897887,1.568257,1.425089,0.709767,-2.645060,2.897299
-0.413224,-0.446057,-1.020836,-0.271448,-1.005714,-0.258082,-0.830179,1.849623,-0.787428,-0.363700,0.046885,0.352315,-0.400094
-0.412835,3.385336,-1.166962,-0.271448,-1.389851,0.114089,-1.919527,1.227584,-0.675252,-0.449152,-1.231532,0.458888,-1.222688
0.266712,-0.446057,0.943278,-0.271448,1.360219,1.601427,0.972392,-0.617457,1.568257,1.425089,0.709767,0.259845,0.471630
-0.264060,-0.446057,1.155305,3.683942,0.417338,2.152942,0.933360,-0.800240,-0.563077,-0.073165,-1.894415,0.389890,-1.608717
-0.395856,-0.446057,-0.592484,-0.271448,-0.560465,-0.165039,-1.000500,0.697159,-0.563077,-0.733991,0.425675,0.458888,-0.082848
-0.399534,0.607576,-0.810241,-0.271448,-1.101748,0.027789,0.259170,1.868212,-0.338726,-0.489030,0.188931,0.262400,-0.453437
-0.405099,-0.446057,0.344445,-0.271448,-1.049366,0.637287,-1.447594,0.938725,-0.675252,-0.722598,-1.278881,0.458888,-0.998089
-0.412245,2.068295,-0.887602,-0.271448,-1.328738,0.484912,-1.738560,1.540666,-0.450901,-0.699811,-0.994788,0.220566,-0.543276
-0.371107,0.511791,-1.081005,-0.271448,0.784014,1.345222,0.351427,-0.768564,-0.563077,-0.865017,-2.699344,0.420082,-0.532046
0.167608,-0.446057,0.943278,-0.271448,0.495911,-0.138070,0.468524,-0.808625,1.568257,1.425089,0.709767,-3.273800,1.391082
-0.413514,3.145874,-1.227132,-0.271448,-1.127939,0.525366,-1.777592,0.690593,-0.787428,-0.933379,-0.189859,0.446867,-1.271819
-0.405598,-0.446057,-0.215707,-0.271448,-0.089024,-0.394275,0.745296,-0.661512,-0.450901,0.092042,-0.426603,0.440431,0.397232
-0.394146,-0.446057,-0.231465,-0.271448,-0.115215,-0.245946,0.656587,-0.448295,-0.675252,-0.637146,-0.142511,0.453209,-0.233049
-0.360201,-0.446057,-0.483605,-0.271448,-0.167598,-0.529120,0.653039,0.371566,-0.675252,-0.620056,1.088558,0.269404,0.200708
-0.411055,-0.446057,-1.006509,-0.271448,-0.944601,0.572561,-0.560503,0.263183,-0.787428,-0.961863,-0.095162,0.415350,-0.961592
0.777492,-0.446057,0.943278,-0.271448,1.595939,0.344674,0.759490,-0.817143,1.568257,1.425089,0.709767,-3.037467,0.655521
-0.401085,-0.446057,-0.261550,-0.271448,0.242730,-0.858141,0.056913,-0.640882,-0.450901,-0.141526,0.236280,0.448192,0.241416
-0.401592,0.751254,-0.914822,-0.271448,-0.909680,-0.322808,0.763038,1.319419,-0.226550,-0.751082,0.473024,0.280762,0.148769
3.815583,-0.446057,0.943278,-0.271448,0.347495,-0.604633,0.997230,-1.078718,1.568257,1.425089,0.709767,-3.273043,-0.459052
-0.413991,2.427488,-1.229997,-0.271448,-1.363660,0.801797,-2.199848,1.053719,-1.011779,-0.859320,-1.468276,0.425477,-1.172153
-0.298807,-0.446057,1.155305,3.683942,2.739619,-0.103011,0.855295,-0.929475,-0.563077,-0.073165,-1.894415,-0.259294,0.244224
-0.049866,-0.446057,0.943278,-0.271448,0.234000,-0.272915,0.802070,-0.578594,1.568257,1.425089,0.709767,-0.162091,1.114545
-0.411877,-0.446057,0.059355,-0.271448,0.137966,-0.236507,0.315944,-0.594255,-1.011779,-0.813746,1.088558,0.458888,-0.772086
1.955409,-0.446057,0.943278,-0.271448,0.347495,-1.416399,0.997230,-1.000459,1.568257,1.425089,0.709767,-1.300884,0.940480
6.946799,-0.446057,0.943278,-0.271448,0.993543,1.028337,0.709812,-1.077165,1.568257,1.425089,0.709767,0.458888,0.537606
1.206813,-0.446057,0.943278,-0.271448,0.993543,1.493551,0.922714,-1.121619,1.568257,1.425089,0.709767,0.458888,0.008395
0.053080,-0.446057,0.943278,-0.271448,1.595939,0.018349,0.997230,-0.816167,1.568257,1.425089,0.709767,0.447435,0.450574
-0.413330,-0.446057,-1.337443,-0.271448,-0.866028,0.302872,-0.468245,0.983889,-0.787428,-1.104282,-0.000464,0.432576,-1.146886
-0.408458,0.559684,-0.841759,-0.271448,-1.031905,-0.326853,-0.929533,1.317734,-0.675252,-0.984650,-0.900091,0.446205,0.009799
-0.403020,0.751254,-0.914822,-0.271448,-0.909680,-0.081436,-1.515013,1.761426,-0.226550,-0.751082,0.473024,0.400017,-0.915268
-0.081630,-0.446057,0.943278,-0.271448,-0.219980,0.031834,0.667232,-0.330595,1.568257,1.425089,0.709767,0.444028,-0.071618
-0.408268,-0.446057,-1.297330,-0.271448,-0.604117,1.280496,0.720458,-0.507477,-0.787428,-1.269489,-0.426603,0.432576,-1.201632
-0.413194,4.103722,-1.439159,-0.271448,-1.346199,1.037776,-2.008236,1.689821,-0.787428,-0.078861,-0.805393,0.458888,-1.238129
-0.401730,0.152598,-0.522286,-0.271448,-0.289823,-0.271567,0.496910,1.218978,-0.563077,-0.597268,-1.657671,0.362442,0.522165
0.196857,-0.446057,0.943278,-0.271448,0.347495,-0.793416,0.922714,-1.060218,1.568257,1.425089,0.709767,-0.319679,1.827646
3.020656,-0.446057,0.943278,-0.271448,1.185611,-0.909382,0.479169,-0.992473,1.568257,1.425089,0.709767,-0.179412,1.965213
-0.401814,-0.446057,2.024901,-0.271448,0.207809,-0.295839,0.585620,-0.821447,-0.899603,-1.297973,0.188931,0.346447,0.200708
-0.379244,-0.446057,-0.761532,-0.271448,-0.464430,0.467382,-1.791786,-0.208237,-0.226550,-0.620056,-0.615998,0.302152,-1.350429
-0.350909,-0.446057,-0.483605,-0.271448,-0.167598,-0.290445,0.347879,0.183415,-0.675252,-0.620056,1.088558,0.362821,0.181055
0.165305,-0.446057,0.943278,-0.271448,1.403871,-0.268870,0.830457,-0.873930,1.568257,1.425089,0.709767,-0.269137,0.325641
-0.391836,-0.446057,-0.261550,-0.271448,0.242730,-1.099513,0.035623,-0.464000,-0.450901,-0.141526,0.236280,0.458888,1.089277
-0.372760,0.511791,-1.081005,-0.271448,0.784014,2.956616,0.695619,-0.690304,-0.563077,-0.865017,-2.699344,0.363862,-1.048624
-0.363885,-0.446057,-0.483605,-0.271448,-0.167598,-0.500803,-0.546309,0.290201,-0.675252,-0.620056,1.088558,0.446773,-0.689265
-0.413122,-0.446057,-1.337443,-0.271448,-0.866028,1.068790,-0.925985,0.983889,-0.787428,-1.104282,-0.000464,0.437403,-1.465535
-0.414658,3.385336,-1.583853,-0.271448,-1.180322,2.251378,-1.415659,0.800307,-0.675252,-0.916288,-2.036462,0.433617,-1.461324
-0.408497,-0.446057,-0.101098,-0.271448,-1.258895,0.285342,-2.316944,0.640106,-0.675252,-0.631449,0.236280,0.334237,-0.934921
-0.405207,-0.446057,-0.423436,-0.271448,-0.324744,0.362204,0.894328,-0.626242,-0.563077,-0.181403,1.041209,0.443176,-0.155843
-0.410490,-0.446057,-0.795915,-0.271448,-0.508082,-0.367306,-0.131150,-0.214803,-0.563077,-0.779565,0.236280,0.458888,-0.519413
-0.401459,-0.446057,-0.261550,-0.271448,0.242730,-0.672056,-0.635018,-0.648956,-0.450901,-0.141526,0.236280,0.458888,-0.192340
0.873057,-0.446057,0.943278,-0.271448,0.199078,-0.376746,-0.031796,-0.415287,1.568257,1.425089,0.709767,0.192362,0.666751
2.700645,-0.446057,0.943278,-0.271448,1.063386,-0.004574,0.241428,-0.879121,1.568257,1.425089,0.709767,-3.119526,0.159999
-0.402197,0.607576,-0.810241,-0.271448,-1.101748,0.306917,-0.808888,1.766616,-0.338726,-0.489030,0.188931,0.248866,-0.541872
-0.400627,-0.446057,2.324317,-0.271448,0.452259,-1.067151,0.936908,-0.926813,-0.675252,1.681444,0.662419,-0.041322,1.486537
0.778940,-0.446057,0.943278,-0.271448,0.347495,0.871917,0.997230,-1.055426,1.568257,1.425089,0.709767,-1.600063,0.898368
-0.404249,-0.446057,-0.423436,-0.271448,-0.324744,-0.051770,0.642393,-0.631521,-0.563077,-0.181403,1.041209,0.419041,-0.147421
-0.388508,-0.446057,1.486238,-0.271448,0.583215,-0.516984,0.834005,-0.609827,-0.675252,0.120526,1.183255,0.381182,0.231590
-0.409990,-0.446057,-1.069544,-0.271448,-0.412048,-0.249992,-0.876307,-0.128469,-0.563077,-0.682720,-0.994788,0.424152,-0.459052
-0.399968,0.607576,-0.810241,-0.271448,-1.101748,-0.809597,-0.060183,1.823581,-0.338726,-0.489030,0.188931,0.385347,0.713074
1.298423,-0.446057,0.943278,-0.271448,0.888778,-2.787770,0.997230,-1.182931,1.568257,1.425089,0.709767,0.206369,1.398101
-0.397440,0.511791,-0.652654,3.683942,-0.813646,2.003264,-0.713083,0.231595,-0.787428,-1.098585,-0.047813,0.400869,-0.954573
-0.408926,-0.446057,-1.297330,-0.271448,-0.604117,-0.810946,0.635297,-0.380017,-0.787428,-1.269489,-0.426603,0.403046,0.084197
-0.384705,-0.446057,-0.132615,3.683942,-0.595386,-1.080635,0.592716,-0.079623,-0.675252,-0.790959,-0.047813,0.443176,1.487940
-0.404191,0.607576,-0.810241,-0.271448,-1.101748,0.379733,-2.089849,1.575936,-0.338726,-0.489030,0.188931,0.453019,-1.050027
0.140077,-0.446057,0.943278,-0.271448,1.360219,0.733027,0.734651,-0.674732,1.568257,1.425089,0.709767,-3.294623,0.569892
-0.391841,-0.446057,-0.132615,-0.271448,-0.595386,-1.069848,-2.203396,-0.114006,-0.675252,-0.790959,-0.047813,0.004866,2.269825
-0.394793,-0.446057,-0.659817,-0.271448,-0.953332,-1.087377,0.830457,0.898620,-0.787428,-1.041617,-0.379254,0.458888,2.446697
-0.408961,-0.446057,0.344445,-0.271448,-1.049366,-0.105708,-1.898237,0.735668,-0.675252,-0.722598,-1.278881,0.458888,-0.673824
0.125269,-0.446057,0.943278,3.683942,0.644328,1.093062,0.908521,-1.172150,1.568257,1.425089,0.709767,0.412984,-1.462728
-0.312217,-0.446057,-0.483605,-0.271448,-0.167598,-0.856793,0.929811,-0.020663,-0.675252,-0.620056,1.088558,0.266470,1.072432
-0.406346,-0.446057,0.340147,3.683942,-0.062833,0.226010,0.727554,-0.213472,-0.563077,-0.796656,-1.089486,0.428979,-0.404306
-0.404512,-0.446057,-0.132615,-0.271448,-0.595386,-0.423941,-1.759851,0.044775,-0.675252,-0.790959,-0.047813,0.458888,-0.352367
-0.412211,0.559684,-0.841759,-0.271448,-1.031905,-0.121889,-0.315665,1.317734,-0.675252,-0.984650,-0.900091,0.431156,-0.554506
-0.336712,-0.446057,-0.483605,-0.271448,-0.167598,-0.213583,0.599813,0.270148,-0.675252,-0.620056,1.088558,-0.397857,0.547432
-0.412481,3.385336,-1.431996,-0.271448,-1.337468,1.458491,-1.341143,1.537029,-0.899603,-0.494726,-2.888740,0.458888,-1.305509
-0.342879,-0.446057,1.486238,-0.271448,0.583215,-0.766447,0.809167,-0.827214,-0.675252,0.120526,1.183255,0.458888,0.696229
-0.399632,-0.446057,-0.101098,-0.271448,-1.258895,0.053409,-2.331138,0.640106,-0.675252,-0.631449,0.236280,0.272149,-0.819814
-0.414186,0.392060,-1.452052,-0.271448,-1.231831,1.211725,-0.439858,2.386126,-0.787428,-1.138463,-0.047813,0.424247,-0.748223
-0.345296,-0.446057,-0.483605,-0.271448,-0.167598,-0.324156,0.614007,0.074455,-0.675252,-0.620056,1.088558,0.417527,0.063141
-0.063186,-0.446057,0.943278,-0.271448,1.857850,-0.125934,0.333686,-0.592436,1.568257,1.425089,0.709767,0.400585,-0.099693
